code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익(손실) 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
660,SK하이닉스,2022,Q2,정보기술,0.044008105368629424,0.047552601752104406,0.046853304005245455,0.15923209782299397,0.03593008849965429,0.057146376239387564,0.051842287960773836,0.13763873936646442,0.43058689779144466,0.4779778324192434,0.5001656751090713,0.38636857995042173,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.1278198900582863,0.018244489357871683,000660
660,SK하이닉스,2022,Q1,정보기술,0.02180076312442858,0.027092634963751472,0.026044259661097025,-0.031622489290295874,0.041949568761951994,0.021444131318285375,0.01894021435736226,-0.10588036335767448,-0.278484797568037,-0.36001934645264655,-0.3328009551958584,0.09364288108448604,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,-0.03328729167223377,-0.1278198900582863,000660
660,SK하이닉스,2021,Q4,정보기술,0.04598877941758617,0.14885338640131773,0.12689849923151186,0.29305030877923466,0.31295113266421937,0.06676227955549985,0.0598200520613994,0.032584508096590525,-0.012495842887817576,0.00888960146667106,-0.01542015041391076,0.4025512712822732,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.2123586794240616,-0.03328729167223377,000660
660,SK하이닉스,2021,Q3,정보기술,0.0474350143921447,0.07735460361172852,0.07082611379679538,0.03964633943247575,0.08910942896298035,0.0723719286059199,0.06438399186199928,0.15286303504958987,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.01761921683046319,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.11491272592963268,0.2123586794240616,000660
660,SK하이닉스,2021,Q2,정보기술,0.07651393693350261,0.02661444815604197,0.037103973633123344,0.07775509357663934,0.010506875517183989,0.04327359385995133,0.04681215169030373,0.22714935382507973,1.2450068665540965,1.0095401479300419,0.9780754814169517,0.7421096287815034,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,-0.14016093166180846,0.11491272592963268,000660
660,SK하이닉스,2021,Q1,정보기술,0.07232491132204144,0.056414497622612636,0.05971975935136342,0.40710867845215737,0.2524239825323016,0.003783213585088152,0.0033684789603904974,0.09299234168558068,0.3998664377251222,-0.3399132504058445,-0.320379527654598,2.0127382750040668,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,-0.16196221259107016,-0.14016093166180846,000660
660,SK하이닉스,2020,Q4,정보기술,-0.01997737374153863,0.06005543405035185,0.04237150097221942,0.13423392294601877,0.08625004767474986,0.033669548467261556,0.030202426449112085,-0.05597988522384667,-0.29788145754138984,0.761105695772545,0.6143425012073855,-0.3780443147289393,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.26653959326144916,-0.16196221259107016,000660
660,SK하이닉스,2020,Q3,정보기술,-0.007199097020778256,0.006875559435074008,0.0037314043372038697,-0.0019031782689412635,-0.0467802428326235,0.02109478239496454,0.018702415962917662,-0.04157585555511434,-0.3100816004211635,-0.30050809094921904,-0.2619947874216846,29.267844017171594,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.08288061989992215,0.26653959326144916,000660
660,SK하이닉스,2020,Q2,정보기술,0.10741722409705345,0.017728602729950138,0.03648085852837801,-0.012681546862921556,0.07258094542187354,0.029463561197450305,0.026243493168132126,0.18579422862190587,1.4382946574620865,0.6496467599000186,0.7395012269885453,-0.9744470971009336,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,-0.2760883720058567,0.08288061989992215,000660
660,SK하이닉스,2020,Q1,정보기술,0.05352260805928544,0.01620179338973049,0.023784635852980296,0.15965438664596987,0.11892224903648252,8.20740354487981e-05,-0.00031960579808698597,0.06706475320862215,6.846630771740904,-3.417422178721152,-3.7038967737901713,2.326416414584117,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,-0.12209308332041942,-0.2760883720058567,000660
660,SK하이닉스,2019,Q4,정보기술,0.038921877410289296,-0.0015672630805119159,0.0064018133974956815,0.029805695601139215,0.06217075330605604,-0.008018541964191273,-0.00681027555144853,0.01759797450843692,-0.7023919355935166,-1.9296723754520682,-1.611205984422731,5.380260221408914,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.17186527887685207,-0.12209308332041942,000660
660,SK하이닉스,2019,Q3,정보기술,-0.05092587765135326,0.006626944254950917,-0.005245816107896095,0.05390192609822253,-0.061221656897542776,0.010179056964029431,0.00900733823004285,0.06677504410234447,-0.15459180462012967,-0.11590375044892509,0.10988375946028328,-0.9303677156060576,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,-0.01912626738862036,0.17186527887685207,000660
660,SK하이닉스,2019,Q2,정보기술,-0.19287084048765546,-0.010323618774805587,-0.05444062896938229,0.23680190065738516,-0.23983759065823362,0.009240203081976262,0.008168814680379333,-0.06613632009569603,-0.6997502033706111,-0.6240246167331132,-0.6005034544984729,0.17798441463015324,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,0.05406992473683393,-0.01912626738862036,000660
660,SK하이닉스,2019,Q1,정보기술,-0.07323652382757662,0.02546417436596471,-0.00026738008253379686,0.10709441585301338,0.004620125113293572,-0.002167378926139385,-0.0019071900323981428,-0.35725895646644346,-0.7199114664400776,-0.7182688967561215,-0.7219004199725516,-0.6874179652905958,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.022116044834338114,0.05406992473683393,000660
660,SK하이닉스,2018,Q4,정보기술,0.04553956025938999,0.095773582265958,0.08221800444964988,-0.05930665709708749,0.09215235438066038,0.0903005306025888,0.07892529139037774,-0.11879250119358864,-0.3200266229148617,-0.2727642075279936,-0.26364043282968397,0.1528942253920036,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.013620315698057415,0.022116044834338114,000660
660,SK하이닉스,2018,Q3,정보기술,0.19006029360466092,0.05038276581506862,0.08473878414350788,0.035655263194535936,0.12278414180980146,0.1421800767848882,0.07269134859195692,0.10544827720045191,0.1662657428018044,0.09852135820746488,0.09636982388014359,0.0442397512820667,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.017395274679003904,0.013620315698057415,000660
660,SK하이닉스,2018,Q2,정보기술,-0.17352093973884974,0.2063910933822859,0.08384621984336649,0.10548460258343417,-0.014245128441920385,0.14898066679381028,0.11910988460069771,0.17247468909197217,0.2551965458459591,0.3258254282556641,0.3165213874558521,0.3971853095173552,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,-0.03550835541951301,0.017395274679003904,000660
660,SK하이닉스,2018,Q1,정보기술,0.0078622824408221,0.1205907755099449,0.08156971005653757,-0.02495499684393454,0.09814555465047081,0.09609651245810702,0.07573234671498041,-0.01637143941015351,0.005852989045462831,0.08484669097030983,0.11609017870212734,-0.2528409114579355,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,0.038442663684447834,-0.03550835541951301,000660
660,SK하이닉스,2017,Q4,정보기술,0.28917963290276427,0.04352044640071373,0.11721252225299783,-0.16714173765889118,0.18255141565316335,0.12603590948512866,0.09588897945534725,0.11496335056343177,0.20087626499586153,0.08025595777748995,-0.02592907058060845,-0.3500195788744318,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.03934534420141787,0.038442663684447834,000660
660,SK하이닉스,2017,Q3,정보기술,0.13034023609614853,0.06287909420980986,0.0822549940341093,-0.01123063528873769,0.008261657162303315,0.1474532539357185,0.10881110754950951,0.197922888157966,0.20483173350216832,0.2239260825369398,0.20553926411174528,0.15372330132051748,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.21014933094345545,0.03934534420141787,000660
660,SK하이닉스,2017,Q2,정보기술,0.12028902554771803,0.08630506203650401,0.09585288582503027,0.06836191131084579,0.08666876454335415,0.139316036342368,0.09918702652931577,0.07442586602069068,0.2560203048406158,0.2971441226981566,0.3018724727439559,-0.1259798444991046,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.09630594026553092,0.21014933094345545,000660
660,SK하이닉스,2017,Q1,정보기술,0.1843728102589326,0.02479110869132395,0.06511105273008999,-0.0045008504976972175,0.07220381868125259,0.09016022134274859,0.06255930479739469,0.1637093570661865,0.5943876001081618,0.5561644840125726,0.26786387813904033,0.5158067335463936,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,0.03107106492552158,0.09630594026553092,000660
660,SK하이닉스,2016,Q4,정보기술,0.1790316880424001,0.0710983063433126,0.09645890463315099,-0.03727215359766056,0.16425549328501177,0.11006855425269446,0.07395957274557574,0.3068127848232687,1.571067837168822,1.678646681523385,2.170030395919734,0.9720054193181309,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.1529801462697245,0.03107106492552158,000660
660,SK하이닉스,2016,Q3,정보기술,-0.042382799074185185,0.024114907588651313,0.00767352675144517,-0.05607425754173856,-0.033276657431430046,0.033192362976240286,0.022041112589152867,0.05827801117646958,0.4009475253715551,0.5062291554599248,0.6381839217079097,-0.1224419591674838,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.159503652536732,0.1529801462697245,000660
660,SK하이닉스,2016,Q2,정보기술,-0.06555825656210934,0.0036532546348084782,-0.014396037045085741,0.09637128956871988,-0.08631764652290341,0.020618706584395685,0.013597490461988215,0.10478242965390483,-0.19461865342377138,-0.2982800500527517,-0.33563455239537043,-0.027027232119385514,-0.08606485539000996,0.008471446426447704,-0.044642857142857095,0.3509743792660007,0.24876142612831736,0.159503652536732,000660
660,SK하이닉스,2016,Q1,정보기술,-0.10716774099784565,0.04892689614390866,0.003188343494119783,0.19997576190575495,0.0023240223962754936,0.005355163642853933,0.0035251600812571393,-0.8144521807174053,-0.8982958163950133,-0.8940843129976158,-0.8934995073499408,-0.03306613361493349,-0.1254024221983725,-0.02437748355156011,0.05660377358490565,-0.22660852268380383,-0.07879916666053198,0.24876142612831736,000660
3550,LG,2024,Q4,정보기술,-0.19030081905314378,0.027213688516941614,-0.006482337940800886,0.016243975850700698,0.009829797699365983,-0.007936123058162603,-0.007152637170959153,-0.3224289227893794,-0.5745306708119096,-1.3256549685787253,-1.5480129334679145,-0.6667467702089175,-0.7506369260225204,-0.7649067469468032,-0.5986323571165748,-0.7371834422863439,-0.1723400765900766,-0.1723400765900766,003550
3550,LG,2024,Q3,정보기술,0.08813425885247339,-0.0045883768820113024,0.008727432773399713,-0.06365281280842194,-0.00012675460055822096,0.014191878166301075,0.009094625060398931,0.5793899877543407,1.6321918670527507,1.2486489974351116,1.5440341218201206,-0.2377021247854798,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,0.049045669220156504,-0.1723400765900766,003550
3550,LG,2024,Q2,정보기술,-0.3345898229486236,0.028751681469092016,-0.04605345517674653,0.11576744954330498,-0.5550322730564536,0.0056100959501161896,0.0014523091125289156,-0.7439310055529482,-0.888717913992103,-0.8605436438037519,-0.8869336285907609,-0.110334699467731,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,0.014990612373758504,0.049045669220156504,003550
3550,LG,2024,Q1,정보기술,0.22271901906453118,-0.0006712273122987389,0.03838706203428344,-0.00846815041279203,1.3091898932013546,-0.009357032896905704,-0.012343653211819516,2.687944674626454,7.163610369805566,7.695258401470991,2.2395303607581822,-0.11265192787422551,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.12895686160619435,0.014990612373758504,003550
3550,LG,2023,Q4,정보기술,0.015203655008363626,0.0003125049245586986,0.0028845288908674327,-0.021922538386691004,0.044625850340136,0.004863011933422534,0.0012873374988897623,-0.18148366390010284,-0.39941383889728443,-0.5174256154659417,-0.44213806021617563,0.10965773361610065,0.00757180156657955,0.05902989272759007,0.0625,-0.03388722209400741,-0.025779461755282854,-0.12895686160619435,003550
3550,LG,2023,Q3,정보기술,-0.01967370059092244,0.006988829396100016,0.002280500908119709,0.014377794762847618,-0.004208067675916416,0.010798227349275269,0.0025304598282456237,0.31938333278194997,0.8532238558971421,0.6373415765069552,3.9259816853692557,-0.028955398190522508,0.11207897793263655,0.001535787938867772,0.03896103896103886,0.106533304958502,0.03902478990411453,-0.025779461755282854,003550
3550,LG,2023,Q2,정보기술,-0.20206247652509135,-0.0019485368917218082,-0.04427451643026159,-0.024052298330729416,-0.5607657051316384,0.0056490172669823036,0.0010728530660484292,-0.804855216670621,-0.9164951083740526,-0.8889268479430866,-0.916577434574299,-0.3075171004307199,0.0022310602386272915,0.03581912791841346,-0.04938271604938271,-0.03519218134034163,-0.11107972284197581,0.03902478990411453,003550
3550,LG,2023,Q1,정보기술,0.31823741599437216,-0.0030955713945300944,0.05109626207583573,-0.009471614246983395,1.3110939352347213,0.009043054009566509,0.003081208006277203,3.6608867691752174,7.992241393044337,3.738615101768544,17.18810861112034,-0.11353477832962133,-0.12061758935426237,-0.06497623491867566,-0.05813953488372092,-0.08337411073888668,-0.021585208806486254,-0.11107972284197581,003550
3550,LG,2022,Q4,정보기술,0.04540308048966879,0.0020151782755530867,0.009078162201198392,0.3927607749714368,0.21001201495045918,0.0031164707782083134,0.002732801277388397,-0.21397359255908566,-0.4321397553738149,0.025785239827764705,-0.6898808542216359,-0.11456608043309557,0.11445954938682568,-0.08414558489005308,0.023809523809523725,-0.12070563315019511,0.0874591078198696,-0.021585208806486254,003550
3550,LG,2022,Q3,정보기술,0.04620575718862807,-0.009447877491376655,-0.0007952002523139434,0.025255252510986814,-0.04141462480857583,0.012522186684126746,0.000543681552779729,0.394887910130153,1.0529316717122001,0.905728189306956,1.32370551324424,0.09093510066157107,0.0359464250541639,0.02779144307122383,-0.023255813953488302,-0.11299650647329962,0.008850001702514463,0.0874591078198696,003550
3550,LG,2022,Q2,정보기술,-0.36530229380217905,0.05600704113831401,-0.04278060014321239,-0.11162035499464928,-0.5747775124810072,0.005753740370681326,-0.0016085775684849812,-0.8118038222255337,-0.9094005185959209,-0.8956136899752156,-0.9265533145468554,0.38636857995042173,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,0.1768203448903187,0.008850001702514463,003550
3550,LG,2022,Q1,정보기술,0.3138240219635371,-0.002761352239980752,0.056957683001604975,0.14270413412721172,1.4698936476769355,0.014246278527114908,0.01214706463383508,4.074490961364263,12.436209898035315,-4.475915432818252,-4.069373430877629,0.09364288108448604,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,0.0503284681564553,0.1768203448903187,003550
3550,LG,2021,Q4,정보기술,0.03475066868411325,-0.029044838128328143,-0.017619846454958843,-0.07791965410516821,0.09763291846882627,-0.023566498138112735,-0.020880378260725307,-0.16144863208232607,-0.5548230605096823,-2.6768356990121234,-3.2065165594472242,0.4025512712822732,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,-0.08444885092536092,0.0503284681564553,003550
3550,LG,2021,Q3,정보기술,-0.019821286658525672,0.01272905006349423,0.0067417078653699836,0.06164604093224457,-0.07918015687018243,0.010698118155743508,0.009406308499947835,0.3228540472529009,1.0305742898017578,0.8677352898655486,-0.8913586510559981,0.01761921683046319,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.010826868558256687,-0.08444885092536092,003550
3550,LG,2021,Q2,정보기술,-0.4241233012102218,-0.0008691763067203429,-0.11985724272350229,0.004544738304348206,-0.8779205530197791,0.10926726545805288,0.09005619732752734,-0.8082816407827003,-0.9106882100405946,-0.9023941100623883,0.37319804568712867,0.7421096287815034,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.0,0.010826868558256687,003550
3550,LG,2021,Q1,정보기술,0.2314198629295039,-0.000825341305360161,0.05511737950815632,-0.013652575093253017,7.034466836963491,0.01770741323865499,-0.14947130892655425,7.366746555663008,52.066253390158856,-10.187647878650374,-21.622842062823004,2.0127382750040668,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.38867039231396616,0.0,003550
3550,LG,2020,Q4,정보기술,0.35184993467133663,-0.08908800268078254,-0.011416992606603893,0.26529767326322773,-0.2347972629481262,-0.003953860540543475,-0.0028844104643863666,-0.3140178828958754,-0.8043066191523239,-2.067854979666003,-1.6245679097131607,-0.3780443147289393,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,-0.01601924541210939,0.38867039231396616,003550
3550,LG,2020,Q3,정보기술,-0.028785002201736853,-0.0019445916017751808,-0.006779640550589772,0.03493117669112533,-0.23545598706507886,0.006300249473837116,0.004698998198673365,0.08474823745358973,0.5147582404961526,-0.9355239315171208,-0.9318295668946661,29.267844017171594,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,-0.20502896673582985,-0.01601924541210939,003550
3550,LG,2020,Q2,정보기술,0.2815530002914155,0.010724531070863685,0.05072437247094741,0.06822056686462297,-0.19929666772996402,0.10185997781906786,0.06745544656315738,-0.8712895609020094,-0.9499680368904563,0.28186556362242476,-0.04949715201139193,-0.9744470971009336,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.1995391026549494,-0.20502896673582985,003550
3550,LG,2020,Q1,정보기술,0.8319551024805734,-0.002173927450284552,0.06976620598058392,-0.08168798007712763,1.5581770269409594,0.04785286394462074,0.029675840821208332,6.1473980120505045,16.963794482723028,12.594058058369466,36.482486378294226,2.326416414584117,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,-0.07293920663140668,0.1995391026549494,003550
3550,LG,2019,Q4,정보기술,0.2375471350433036,-0.01524098173652133,0.0024186667065766443,0.10722388337541156,0.024576858762592302,0.00257536688791582,0.001835082931591181,0.031184455261387578,-0.21488340053082644,0.11460026439546622,-0.4847746999341144,5.380260221408914,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,-0.026056770304569987,-0.07293920663140668,003550
3550,LG,2019,Q3,정보기술,0.47712601988541437,-0.019541317621319054,0.004043136173175199,0.03868277945619325,0.02026464713715037,0.005851409866267199,0.003622876319728574,0.02858538471714822,0.5108206556674524,0.32625316164635554,0.28195806250229527,-0.9303677156060576,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,-0.059076556994462875,-0.026056770304569987,003550
3550,LG,2019,Q2,정보기술,-0.5124706547444373,0.015255115092664973,-0.03437836751840151,-0.006996027984111919,-0.6046737719669092,0.004591115193152362,0.0031120512557372138,-0.8279341132304093,-0.9375375226091645,-0.9337237167447052,-0.9456505034578423,0.17798441463015324,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,0.023270959911615076,-0.059076556994462875,003550
3550,LG,2019,Q1,정보기술,1.3311218305006314,-0.00019484830051963442,0.056556415865874676,0.001021045550643862,1.6557463707017446,0.025847910335425217,0.01632489593889974,4.507242044358727,10.039025728698368,47.293836246550136,5.879986268451768,-0.6874179652905958,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,-0.03998054592638056,0.023270959911615076,003550
3550,LG,2018,Q4,정보기술,-0.03261845386533668,-0.002510917896369369,-0.0038325297900534405,-0.4933448563377538,-0.29837483601230985,0.012561962785432756,0.00680038383213355,0.05548148072753922,0.0021151039573594765,-0.7770667979244857,0.9678177691309986,0.1528942253920036,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.11076262153853225,-0.03998054592638056,003550
3550,LG,2018,Q3,정보기술,-0.49895958154089204,0.04954741396996676,0.001424031730614006,-0.025531687760209754,-0.07305722005813209,0.006506824906551412,0.004337284913876749,0.04855974983724476,0.2431046722583019,0.16737693928366215,0.1795002549719531,0.0442397512820667,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,-0.009626283564119015,0.11076262153853225,003550
3550,LG,2018,Q2,정보기술,-0.292636405887978,0.00021130225509469192,-0.034845316066507204,-0.04951042013111839,-0.5149695647560288,0.005560927789897141,0.00402894484670413,-0.7969896955462921,-0.9080464494416252,-0.9077078771353381,-0.9237434166235269,0.3971853095173552,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.00598980207591944,-0.009626283564119015,003550
3550,LG,2018,Q1,정보기술,0.6100209214605317,0.0011138006569169079,0.048587422757250254,-0.0004845534501896065,0.5859193838501062,0.03350441040015095,0.020589791400904334,3.246071757129715,7.133143250417854,11.45357732526142,19.752156150703588,-0.2528409114579355,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.07444355270467415,0.00598980207591944,003550
3550,LG,2017,Q4,정보기술,-0.23871381630748512,0.03456710237460592,0.006400559468896727,0.014072677408296208,0.05706351608290161,0.0038321911788929963,0.0038935514155022943,0.10437176790921199,0.07976984160686218,-0.9140778501020237,-0.9381423035884764,-0.3500195788744318,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.07277934922619968,-0.07444355270467415,003550
3550,LG,2017,Q3,정보기술,0.5545458578204658,-0.0009151248959836655,0.037285691509670205,0.01308759601525833,0.024654622238635016,0.06267550898828977,0.03791881903932448,-0.004702099259798587,0.31053480995047034,9.909257396373391,9.933856387514924,0.15372330132051748,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,-0.005974106358619072,0.07277934922619968,003550
3550,LG,2017,Q2,정보기술,-0.3511798416360016,0.015653001633376018,-0.022360822457789364,0.02549506125937895,-0.3586218833410766,0.0057647216189846695,0.004024214623509215,-0.758107361077818,-0.9007536404784194,-0.9375709530779747,-0.9497243974302247,-0.1259798444991046,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0728345059379617,-0.005974106358619072,003550
3550,LG,2017,Q1,정보기술,1.671599242456605,0.013134127919251837,0.0827891223672681,-0.11224468286924816,1.0277701664670622,0.07493718389750992,0.04459186872239873,3.272489758381406,6.583593373683218,11.001565398886827,569.5342465753424,0.5158067335463936,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,-0.03586645834080273,0.0728345059379617,003550
3550,LG,2016,Q4,정보기술,0.4764800121100501,-0.009690564428949222,0.004196995248322066,0.2259448284772918,0.13279647894200863,-0.0004324368195223194,-0.00038998610231344433,0.09830928687028684,0.21979818623068081,0.33326462251996913,-0.9651776891887287,0.9720054193181309,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,0.051086683713398015,-0.03586645834080273,003550
3550,LG,2016,Q3,정보기술,-0.4351562221668033,0.026969752263637625,0.0035169886534989203,0.027276347225909214,0.009833063323237301,0.006229215125274523,0.003293161242589937,0.028279060984101934,0.20150399017802334,0.12122262668284511,0.12143211952160793,-0.1224419591674838,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,-0.06569475201101335,0.051086683713398015,003550
