,name,year,quarter,sector,Relative Return,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
7,세방전지,2023,Q1,경기소비재,0.030740159975824806,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.14838677367674155,004490
7,조광피혁,2023,Q1,경기소비재,-0.01757296417821786,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.03723623801150944,004700
7,현대차,2023,Q1,경기소비재,0.1625501261126868,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.12921632158935242,005380
7,에스엘,2023,Q1,경기소비재,0.2625216443275829,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.022140164801598444,005850
7,동아타이어,2023,Q1,경기소비재,-0.010042012977869802,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.15154328445724835,007340
7,서연,2023,Q1,경기소비재,0.1357405586895126,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.16324008224121533,007860
7,호텔신라,2023,Q1,경기소비재,0.027152477936989855,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.061328194446527526,008770
7,한샘,2023,Q1,경기소비재,-0.09954028325980965,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.10692858728375394,009240
7,모토닉,2023,Q1,경기소비재,-0.00043641934367581736,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.11652222430265086,009680
7,화신,2023,Q1,경기소비재,0.33871152305409663,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.08821866324437147,010690
7,아이에스동서,2023,Q1,건설,-0.1481796641342082,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.1648916859685114,010780
7,현대위아,2023,Q1,경기소비재,0.04138724448866944,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.05117007017263149,011210
7,현대모비스,2023,Q1,경기소비재,-0.004036470219109925,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.011644261294332887,012330
7,현대산업,2023,Q1,건설,-0.07444094751314137,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.14014061774942949,012630
7,에스원,2023,Q1,경기소비재,-0.004050059905922039,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.054901860115053595,012750
7,한온시스템,2023,Q1,경기소비재,0.10636061757194201,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.07879910595474549,018880
7,대교,2023,Q1,경기소비재,-0.04212243357621947,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.09798014434583772,019680
7,한섬,2023,Q1,경기소비재,0.01419732671902986,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.2867154789873976,020000
7,코웨이,2023,Q1,경기소비재,-0.04274815674428206,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.19221769552012402,021240
7,롯데쇼핑,2023,Q1,경기소비재,-0.012205086867058443,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.14573029359238865,023530
7,삼성엔지니어링,2023,Q1,건설,0.07749482344260783,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.22446642607790984,028050
7,삼성물산,2023,Q1,경기소비재,-0.023137648077198036,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.09760055052751491,028260
7,세종공업,2023,Q1,경기소비재,0.41996850497005983,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.18192626798601708,033530
7,강원랜드,2023,Q1,경기소비재,-0.09722541744959796,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.15278486518640635,035250
7,대우건설,2023,Q1,건설,-0.030223112328398756,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.05478737777618199,047040
7,한전기술,2023,Q1,건설,-0.14834382949614142,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.029521178961284117,052690
7,한라홀딩스,2023,Q1,경기소비재,0.04639098597599858,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.041132753501631064,060980
7,S&T모티브,2023,Q1,경기소비재,0.013432648144472314,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.10395273003086605,064960
7,현대백화점,2023,Q1,경기소비재,-0.05568660044513515,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.24369770683332947,069960
7,금호타이어,2023,Q1,경기소비재,0.43124905149881104,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.11116095509490581,073240
7,현대리바트,2023,Q1,경기소비재,-0.0005452806271700195,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.009753082597443077,079430
7,베이직하우스,2023,Q1,경기소비재,-0.022015551519772324,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.0017758746202350961,084870
7,LF,2023,Q1,경기소비재,-0.004848523634551752,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.21779467122392265,093050
7,한세실업,2023,Q1,경기소비재,0.05831807565244887,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.07485307957265301,105630
7,LG하우시스,2023,Q1,건설,0.22373525003691946,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.15290346189240067,108670
7,영원무역,2023,Q1,경기소비재,-0.018533018685330617,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.3092382179570179,111770
7,GKL,2023,Q1,경기소비재,-0.06650151755693606,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,-0.21739647369924,114090
7,한국타이어,2023,Q1,경기소비재,0.03240137810348083,-0.12061758935426237,-0.08337411073888668,-0.05813953488372092,-0.11353477832962133,0.04843972801885203,161390
