,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
15,국도화학,2021,Q1,에너지_화학,0.2559954823664784,0.560275114367768,2.642956885570864,0.7586247647461475,-0.014627114182033663,0.03950323359927488,0.2200103928324326,007690
15,대덕전자,2021,Q1,정보기술,0.03994710777153376,2.2716007185702503,3.4865200952659716,2.3162577342191395,-0.20944950446983857,-0.8993471810391604,0.03748639798828364,008060
15,삼성전기,2021,Q1,정보기술,-0.1447299000532229,0.04543575012599921,0.46327356958476096,0.04211647707861821,0.08403751048948749,-0.4014188390295027,0.08564752604963435,009150
15,한화케미칼,2021,Q1,에너지_화학,-0.023538795302231835,-0.013058618967784263,2.639866837302879,-0.04196291207061109,0.014863841426375979,0.07130362726068284,-0.12605394059287972,009830
15,OCI,2021,Q1,에너지_화학,-0.08237336158214913,0.013627037012173826,0.7483616876517627,0.2261843892640416,-0.22019745333483276,0.024687812547268706,-0.0749704866968906,010060
15,S-Oil,2021,Q1,에너지_화학,0.19124715098543463,0.18201528445400195,6.710412732667925,0.30876920492059834,-0.05927936203323869,0.08599572571568403,-0.023942982943859728,010950
15,LG이노텍,2021,Q1,정보기술,-0.017628415396143716,0.07108788188154702,-0.041107296110101776,0.1686491603686151,-0.1257032851091885,0.25621955059135226,0.09248674766308607,011070
15,롯데케미칼,2021,Q1,에너지_화학,-0.08086694606002906,0.21029049064567817,3.0394969653697794,0.3912999415116716,-0.004073864595952381,0.023290046377433704,-0.09123746181363857,011170
15,금호석유,2021,Q1,에너지_화학,0.07432866185673767,0.13843761093353324,1.310823839670491,0.22106770527335096,-0.055493514886803985,0.10847083269252789,-0.21134637767119813,011780
15,SKC,2021,Q1,에너지_화학,0.0,-0.0052501827918693955,-1.1467586940198626,-0.21466245651186422,0.25450882589631707,0.009380801012584428,0.2668792982232491,011790
15,한솔케미칼,2021,Q1,에너지_화학,0.022636875524140513,0.313951283736706,0.976050912606699,0.599648654128982,0.1206395598325416,0.05081905801661035,0.20601703426603893,014680
15,동원시스템즈,2021,Q1,에너지_화학,-0.11077918367723082,0.07012205396003912,-0.06903801262249332,0.10288701356994356,-0.0001980964944598984,-0.03854123724247438,-0.0047118785684444955,014820
15,유니드,2021,Q1,에너지_화학,0.2177878537759266,0.058759150965896456,5.57027891357226,0.11129519508553476,-0.07182707237962971,0.0010007866346413152,0.5420193219720737,014830
15,삼성에스디에스,2021,Q1,정보기술,-0.0688556862167449,0.26985246395753126,-0.2508752527369946,0.2775406118237336,0.23732406807353668,-0.01671557995313866,-0.016381005326633488,018260
15,일진머티리얼즈,2021,Q1,정보기술,0.013472384297807137,0.05575899313782817,0.2798960138648181,0.33383088290170915,-0.13933396167137924,-0.01538531894321482,0.20077044088721116,020150
15,남해화학,2021,Q1,에너지_화학,0.06454391722700863,0.22311653743457138,-1.6378104211289128,0.26774073164215917,-0.07571950889009338,-0.0025233437738970688,0.16349027108733244,025860
15,신도리코,2021,Q1,정보기술,0.022992224041519016,-0.1173515957512451,-0.27962477332488844,-0.15213674343358274,0.09765316967795079,0.015625790639231862,0.006289685622142174,029530
15,LG디스플레이,2021,Q1,정보기술,-0.037279300096139764,0.04100519116721246,-0.3058352937684139,0.0833148342052481,-0.027788766786231656,0.006733201104347275,-0.055317012731986435,034220
15,SK,2021,Q1,정보기술,0.10737514552554797,0.08759862360136039,15.646810538498197,0.2891614656987149,0.006678552375102065,0.07695679506911923,-0.0115884149037341,034730
15,한미반도체,2021,Q1,정보기술,0.5030631965237449,0.013176027606774054,0.33954673041502836,0.003629880810769981,0.2979600076847104,-0.08608193024934874,0.16275575000853928,042700
15,LG화학,2021,Q1,에너지_화학,-0.03212031700474325,0.25959380621145556,4.086740346420948,0.2559497820486307,0.26408944209288054,0.01885478726211054,0.05509229428467009,051910
15,LG전자,2021,Q1,정보기술,-0.04547045011634894,-0.002199739168078252,-1.4731793080662672,0.026153626089269633,-0.04689399160678043,-0.027959737579090316,0.010694476726712528,066570
15,휴켐스,2021,Q1,에너지_화학,-0.05868527679192422,0.235766752783239,-0.055443121883868796,0.46795486956196797,-0.0035760800651873925,-0.031786842653877545,0.13130298307494598,069260
15,GS,2021,Q1,에너지_화학,0.23203256335894148,0.3581644093351719,4.556241203854065,0.9663581375253414,0.24651711168121238,-0.025025666863545792,-0.12488315388403068,078930
15,휴비스,2021,Q1,에너지_화학,0.27808568937601197,-0.02680319364613737,-2.4150278323883274,-0.06403832294077005,0.07679643597725305,-0.018626094362616197,-0.035852208247260944,079980
15,후성,2021,Q1,에너지_화학,-0.10013185885471829,-0.006032326586905223,-0.07783326886685016,0.057079892011918654,-0.06639841995859641,0.04634512730213425,0.38042568836590457,093370
15,SK이노베이션,2021,Q1,에너지_화학,0.16742742351010328,0.25965556336430207,-3.236709712877153,0.16202855254996895,0.3244779005360343,-0.023522908275130594,-0.09153667843134268,096770
15,코오롱인더,2021,Q1,에너지_화학,0.0683215075414287,0.05619035187120902,0.0014605564566660956,0.06997530981510192,-0.0088339924159887,0.013786572279291809,0.30793020134311766,120110
