,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,비유동부채 변화율,국제유가 변화율,유동부채 변화율,Label,Code
10,삼립식품,2022,Q2,생활소비재,0.08237324862937995,0.6932075964748527,-0.05382006031875408,0.13207484462760455,-0.011644997973584426,-0.15498852896185183,005610
10,크라운제과,2022,Q2,생활소비재,-0.17739734218451125,-1.088080849810039,0.030530728751698488,0.13207484462760455,-0.11214950381934008,-0.13351116239778008,005740
10,녹십자,2022,Q2,헬스케어,-0.004640842324293175,2.016274410578361,0.0007799413689522083,0.13207484462760455,0.003184955600087358,-0.21901211677481514,006280
10,GS리테일,2022,Q2,생활소비재,0.03112638205578504,0.5643348581914494,0.12765147657258913,0.13207484462760455,-0.05773230025058229,0.1348010876662948,007070
10,오뚜기,2022,Q2,생활소비재,0.08099068262893837,-0.5193850595087538,-0.0525477586276768,0.13207484462760455,0.06421474092529955,-0.01628628201500495,007310
10,일양약품,2022,Q2,헬스케어,0.06814209831938839,-0.5761603746359265,-0.028667536251779646,0.13207484462760455,0.0008213142442439203,-0.19433139479695985,007570
10,서흥,2022,Q2,헬스케어,0.06490181462800876,-0.3305198754978691,0.2556902928061533,0.13207484462760455,-0.277919571811181,0.007213375163110887,008490
10,광동제약,2022,Q2,헬스케어,0.04427132528247556,0.0007602595664393252,0.023887166460882847,0.13207484462760455,0.18926040584787684,-0.07497466965076101,009290
10,한국전력,2022,Q2,생활소비재,0.025871117517250262,-0.3407569480325193,0.13360063985392667,0.13207484462760455,-0.007926264291103324,-0.11338568967637055,015760
10,KT&G,2022,Q2,생활소비재,0.029769985178088477,0.3379685680155513,0.08601292750400491,0.13207484462760455,-0.15368045680291553,0.15947363058701292,033780
10,무학,2022,Q2,생활소비재,-0.08748334979096431,3.0782461966782124,0.0902602759043325,0.13207484462760455,0.0007409237012829806,-0.244028633674745,033920
10,한국가스공사,2022,Q2,생활소비재,-0.03392703926513722,-1.2809344916176295,0.017284571991160735,0.13207484462760455,-0.28753346924146117,-0.1009164621164213,036460
10,팜스코,2022,Q2,생활소비재,-0.09522333458506486,2.0905101370623593,-0.12336778199435094,0.13207484462760455,0.1748872941215054,-0.2395778161253396,036580
10,동원F&B,2022,Q2,생활소비재,0.035753471093122914,-0.7364108498838982,-0.0015110148024761738,0.13207484462760455,-0.1446003750847773,-0.16012188083198564,049770
10,LG생활건강,2022,Q2,생활소비재,0.09437621745332392,0.15062670560356017,0.42081999538900217,0.13207484462760455,-0.12913847696962588,-0.13602363629989975,051900
10,대웅제약,2022,Q2,헬스케어,0.10015367822365204,0.14675485041868908,0.3087823666498586,0.13207484462760455,-0.1253017136565281,-0.10600496073427504,069620
10,에이블씨엔씨,2022,Q2,생활소비재,-0.20376928896607693,-0.7610671051245199,0.1768962767901079,0.13207484462760455,-0.09242986995294344,-0.05625954212512729,078520
10,아모레퍼시픽,2022,Q2,생활소비재,-0.19462244117933306,-0.51085414604424,-0.09019814175272889,0.13207484462760455,-0.2345702907388041,-0.01069919175972248,090430
10,CJ제일제당,2022,Q2,생활소비재,0.0660073367602374,-0.14107390798642816,-0.008198340767540224,0.13207484462760455,0.046156951684569236,0.022845638695863126,097950
10,락앤락,2022,Q2,생활소비재,-0.10792438754829758,-0.9741934418980255,0.03287299407181421,0.13207484462760455,-0.0215276372007821,-0.16231964321523096,115390
10,한미약품,2022,Q2,헬스케어,0.10682624900382529,-0.6249111683883453,-0.12599639519884454,0.13207484462760455,-0.039504028504800726,-0.13993765977515552,128940
10,이마트,2022,Q2,생활소비재,-0.09212274454057562,-1.0462484268032002,0.028631998189261765,0.13207484462760455,-0.021288660287968608,-0.09853199062615547,139480
10,삼양사,2022,Q2,생활소비재,-0.12848526317521378,-0.8229461440762941,-0.011063023679417139,0.13207484462760455,-0.06407091315336433,-0.09071372994517521,145990
10,한국콜마,2022,Q2,생활소비재,-0.052890818263467414,0.5622814010751669,0.002510049473636755,0.13207484462760455,-0.059714686826781826,0.035236756350138676,161890
10,동아에스티,2022,Q2,헬스케어,-0.045443421874404526,-0.3785845920570371,0.0765932526660833,0.13207484462760455,-0.09094129590449918,0.038819261367116956,170900
10,종근당,2022,Q2,헬스케어,0.0404391585526802,0.10276378120135399,-0.16236639786630436,0.13207484462760455,0.1021086191238425,-0.043965937339236594,185750
10,코스맥스,2022,Q2,생활소비재,-0.01890709525701096,1.9078809832890524,-0.35105754311258675,0.13207484462760455,0.01284326490969323,-0.18200805350082053,192820
