name,year,quarter,sector,Relative Return,F_매출액 변화율,M_국제유가 변화율,F_유동자산 변화율,F_자산총계 변화율,Label,Code
SK텔레콤,2022,Q1,커뮤니케이션서비스,0.08773444544634806,0.001395657289828156,0.2602194672474454,0.01832940901545732,-0.01130331824943398,-0.09228983719541448,017670
SK텔레콤,2021,Q4,커뮤니케이션서비스,0.0,0.015095776809364247,0.08325393584683072,-0.037495877766419605,-0.1796338233135375,0.08773444544634806,017670
SK텔레콤,2021,Q3,커뮤니케이션서비스,0.07189754101088322,0.0019188477646814306,0.06736077481840197,0.005833121883440651,-0.016606617389115175,0.0,017670
SK텔레콤,2021,Q2,커뮤니케이션서비스,-0.019158511337185838,0.013717164790496783,0.131754905184698,-0.03619216598109798,0.029041368264357326,0.07189754101088322,017670
SK텔레콤,2021,Q1,커뮤니케이션서비스,0.22431357743014252,0.012706059823600624,0.3732219462632649,-0.005918034362204949,-0.00622038374935685,-0.019158511337185838,017670
SK텔레콤,2020,Q4,커뮤니케이션서비스,-0.14644010149018505,0.0009137488425110529,0.030879044146171264,-0.044609673168170216,0.031196427608877864,0.22431357743014252,017670
SK텔레콤,2020,Q3,커뮤니케이션서비스,-0.09112350064829944,0.00027246454899465533,0.464159945473134,0.11100086393778974,0.009109803807259231,-0.14644010149018505,017670
SK텔레콤,2020,Q2,커뮤니케이션서비스,-0.09149328654056599,0.0058118032259664165,-0.41825270948982285,-0.05536056731941541,0.007841647681435582,-0.09112350064829944,017670
SK텔레콤,2020,Q1,커뮤니케이션서비스,0.07940777204222457,0.02745593621912734,-0.20454187036744997,0.004444698977104533,-0.011017800722044613,-0.09149328654056599,017670
SK텔레콤,2019,Q4,커뮤니케이션서비스,-0.10149247594003277,-0.02294654050248146,0.023897949297593923,0.0540035140720625,0.03026650374491524,0.07940777204222457,017670
SK텔레콤,2019,Q3,커뮤니케이션서비스,-0.07615511704422152,0.022415499854796073,-0.10146539633409102,0.033572085846560684,0.03007059641322729,-0.10149247594003277,017670
SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.03069438790843103,0.012626733157718117,0.09107698802174014,-0.11029912630563865,-0.02220332698282801,-0.07615511704422152,017670
SK텔레콤,2019,Q1,커뮤니케이션서비스,0.06716970112969795,-0.013154394822742388,-0.06709658363690052,0.10494557182599906,0.030206472034496112,-0.03069438790843103,017670
SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.07653364974184323,-0.02593612462793604,-0.09983604378074207,-0.15189157848700907,0.0658735802080499,0.06716970112969795,017670
SK텔레콤,2018,Q3,커뮤니케이션서비스,0.09907619067919897,-0.005528182239996515,0.009709172259507959,0.03247544295497429,0.002507384770977561,-0.07653364974184323,017670
SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,-0.015627373652267407,0.11515816784752042,-0.12209372050103517,-0.028425972783139297,0.09907619067919897,017670
SK텔레콤,2018,Q1,커뮤니케이션서비스,-0.06036099655273837,-0.04026284613603526,0.08575762500677153,0.6154245457522602,0.08724679959191661,0.25329261677180526,017670
SK텔레콤,2017,Q4,커뮤니케이션서비스,-0.019053309746288723,-0.0135030932642618,0.18077144502014986,0.037929439711723134,0.022876677739433138,-0.06036099655273837,017670
SK텔레콤,2017,Q3,커뮤니케이션서비스,-0.14516512165094828,0.01508410968507512,0.04912421985101645,0.04984995735995512,0.023784896207182715,-0.019053309746288723,017670
SK텔레콤,2017,Q2,커뮤니케이션서비스,0.1017951925832758,0.007018882393401871,-0.07470193740685538,-0.05072632255985299,-0.01285058584558374,-0.14516512165094828,017670
SK텔레콤,2017,Q1,커뮤니케이션서비스,-0.1265149732385295,0.00964902098942444,0.09135267010029824,-0.005001754929850555,-0.02850536929888492,0.1017951925832758,017670
SK텔레콤,2016,Q4,커뮤니케이션서비스,0.04982150810956108,-0.013972599648267026,0.07425742574257432,0.12460758233859415,0.049528650685828124,-0.1265149732385295,017670
SK텔레콤,2016,Q3,커뮤니케이션서비스,-0.01600971733972347,0.0031685116501098953,0.005784579336604034,-0.08554314573090449,0.045974956774350595,0.04982150810956108,017670
SK텔레콤,2016,Q2,커뮤니케이션서비스,0.003591069211464598,-0.0020246841696035522,0.3509743792660007,0.13215845161126172,0.002676648924128555,-0.01600971733972347,017670
SK텔레콤,2016,Q1,커뮤니케이션서비스,0.032929691692332404,-0.7532638224528367,-0.22660852268380383,0.15879727100760666,-0.0011658560483588376,0.003591069211464598,017670
제일기획,2024,Q4,커뮤니케이션서비스,-0.07174559595334251,0.05727746544896717,-0.995712021542047,0.2993049200856277,0.14156555001869853,-0.07174559595334251,030000
제일기획,2024,Q3,커뮤니케이션서비스,0.14019050476377237,-0.03084957707970004,-0.05674568795778523,0.019957069056848464,0.0034787408108447604,-0.07174559595334251,030000
제일기획,2024,Q2,커뮤니케이션서비스,-0.05285491260701005,0.20776368592727157,0.01979840167061564,-0.10442260320081476,-0.0632299250303392,0.14019050476377237,030000
제일기획,2024,Q1,커뮤니케이션서비스,0.03465818367887934,-0.1496869789609433,-0.008599753155233536,-0.15846026658595225,-0.114512244246884,-0.05285491260701005,030000
제일기획,2023,Q4,커뮤니케이션서비스,-0.22514020518944383,0.21478620181307329,-0.03388722209400741,0.27254319590224907,0.1206005913372068,0.03465818367887934,030000
제일기획,2023,Q3,커뮤니케이션서비스,0.10887430073332618,-0.07373510307417508,0.106533304958502,0.19333946784640532,0.09156297767869992,-0.22514020518944383,030000
제일기획,2023,Q2,커뮤니케이션서비스,-0.021654007406326094,0.10223772615755466,-0.03519218134034163,-0.08756971420243853,-0.04725870094247164,0.10887430073332618,030000
제일기획,2023,Q1,커뮤니케이션서비스,-0.08124400252393199,-0.121192904736103,-0.08337411073888668,-0.2408839965092454,-0.15314703349718706,-0.021654007406326094,030000
제일기획,2022,Q4,커뮤니케이션서비스,-0.1466436054507237,-0.058870403120793724,-0.12070563315019511,0.09833112622041051,0.06171406790343914,-0.08124400252393199,030000
제일기획,2022,Q3,커뮤니케이션서비스,0.06391421923812787,0.06328292242083311,-0.11299650647329962,0.1189880854043488,0.0901069422358649,-0.1466436054507237,030000
제일기획,2022,Q2,커뮤니케이션서비스,-0.05083642078624897,0.12912124102287814,0.13207484462760455,-0.0853386743668183,-0.0400556505457883,0.06391421923812787,030000
제일기획,2022,Q1,커뮤니케이션서비스,0.15199566637072034,-0.056999417177961864,0.2602194672474454,-0.10559891392204301,-0.07246188589211944,-0.05083642078624897,030000
제일기획,2021,Q4,커뮤니케이션서비스,0.053170724149639484,0.172430466255999,0.08325393584683072,0.19106938571835563,0.09219154680740549,0.15199566637072034,030000
제일기획,2021,Q3,커뮤니케이션서비스,0.06907797004025064,0.01764023978494622,0.06736077481840197,-0.04733319342278597,-0.03046754859409928,0.053170724149639484,030000
제일기획,2021,Q2,커뮤니케이션서비스,0.020513327195747593,0.2915962481673817,0.131754905184698,0.07211221069232643,0.045483612118683237,0.06907797004025064,030000
제일기획,2021,Q1,커뮤니케이션서비스,0.079842253040428,-0.12047238255195003,0.3732219462632649,-0.10998181434949894,-0.07039909607685957,0.020513327195747593,030000
제일기획,2020,Q4,커뮤니케이션서비스,-0.2504967954104901,0.046614108852829794,0.030879044146171264,0.09317418808947142,0.07634189120056178,0.079842253040428,030000
제일기획,2020,Q3,커뮤니케이션서비스,0.0917477094704256,-0.008522793723607314,0.464159945473134,0.05673008917488542,0.043273271388527546,-0.2504967954104901,030000
제일기획,2020,Q2,커뮤니케이션서비스,-0.182698934053911,0.007545498586065236,-0.41825270948982285,-0.0757605080207524,-0.03545259494108499,0.0917477094704256,030000
제일기획,2020,Q1,커뮤니케이션서비스,0.026178521617852196,-0.32599964913221413,-0.20454187036744997,-0.08926163329303816,-0.057053448603500145,-0.182698934053911,030000
제일기획,2019,Q4,커뮤니케이션서비스,-0.1738042851186514,0.1893288738765202,0.023897949297593923,0.09309723343974885,0.04895303625478031,0.026178521617852196,030000
제일기획,2019,Q3,커뮤니케이션서비스,-0.1747267235072112,-0.13991169573652307,-0.10146539633409102,0.09967298803388558,0.042082411654702945,-0.1738042851186514,030000
제일기획,2019,Q2,커뮤니케이션서비스,0.060018604420123745,0.23905154283726993,0.09107698802174014,-0.08803262870788953,-0.03607400279173811,-0.1747267235072112,030000
제일기획,2019,Q1,커뮤니케이션서비스,0.08636396622511665,-0.1857472201902226,-0.06709658363690052,-0.0874624260629091,-0.04589620911811021,0.060018604420123745,030000
제일기획,2018,Q4,커뮤니케이션서비스,0.05476177228069047,0.094962274908718,-0.09983604378074207,0.11132612469908376,0.07093370663778575,0.08636396622511665,030000
제일기획,2018,Q3,커뮤니케이션서비스,0.1817587279625133,-0.16516160011991254,0.009709172259507959,0.04485568634754,0.03156426141783264,0.05476177228069047,030000
제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,0.254748586121782,0.11515816784752042,-0.04397717547131341,-0.02907691553433056,0.1817587279625133,030000
제일기획,2018,Q1,커뮤니케이션서비스,0.07672048559557727,-0.1212545250925886,0.08575762500677153,-0.0842692007859005,-0.05441892465624454,0.1291982357360479,030000
제일기획,2017,Q4,커뮤니케이션서비스,-0.03791708898999439,0.11581637379242937,0.18077144502014986,0.12500038207036956,0.0723292179156485,0.07672048559557727,030000
제일기획,2017,Q3,커뮤니케이션서비스,-0.08097144900981183,-0.01532109333546261,0.04912421985101645,0.06596135095965439,0.07880783581835527,-0.03791708898999439,030000
제일기획,2017,Q2,커뮤니케이션서비스,0.0015425676114256687,0.3749717652915874,-0.07470193740685538,0.06774097588216099,0.0500219571156264,-0.08097144900981183,030000
제일기획,2017,Q1,커뮤니케이션서비스,-0.05491420964243015,-0.3260885088268225,0.09135267010029824,-0.22855484173205887,-0.15514505828069824,0.0015425676114256687,030000
제일기획,2016,Q4,커뮤니케이션서비스,0.06370995993432076,0.274688246507905,0.07425742574257432,0.262058341221147,0.13958421026194578,-0.05491420964243015,030000
제일기획,2016,Q3,커뮤니케이션서비스,-0.06592390631357364,-0.16269055296871737,0.005784579336604034,0.03489865436104589,0.019176368445905867,0.06370995993432076,030000
제일기획,2016,Q2,커뮤니케이션서비스,-0.01956933386482041,0.3848425924816208,0.3509743792660007,0.03379728514131464,0.028691044821660627,-0.06592390631357364,030000
제일기획,2016,Q1,커뮤니케이션서비스,-0.0030696829258132045,-0.751569782640028,-0.22660852268380383,-0.15924175928551088,-0.11870567956107692,-0.01956933386482041,030000
KT,2024,Q4,커뮤니케이션서비스,0.07411643234813965,-0.04059028122450803,-0.46814680987117563,-0.07453580107638269,-0.014296053339388215,0.07411643234813965,030200
KT,2024,Q3,커뮤니케이션서비스,0.222114110545662,0.047641358434015624,-0.05674568795778523,-0.0005362521050511493,-0.016664010597142953,0.07411643234813965,030200
KT,2024,Q2,커뮤니케이션서비스,0.09554830945591036,-0.031211367061796502,0.01979840167061564,-0.01671787790954682,0.004285604275378496,0.222114110545662,030200
KT,2024,Q1,커뮤니케이션서비스,-0.0555379062467407,0.022378162683201808,-0.008599753155233536,0.06910411345596756,0.000854302985863642,0.09554830945591036,030200
KT,2023,Q4,커뮤니케이션서비스,0.03440493118280813,-0.017310873046393116,-0.03388722209400741,-0.055533985808557285,-0.016415893533656356,-0.0555379062467407,030200
KT,2023,Q3,커뮤니케이션서비스,0.06370477521028312,0.04134693937582812,0.106533304958502,0.2159323556776882,0.041315474231905513,0.03440493118280813,030200
KT,2023,Q2,커뮤니케이션서비스,-0.04013117666181618,-0.028485856444065538,-0.03519218134034163,-0.11468799688818732,-0.02615467702761687,0.06370477521028312,030200
KT,2023,Q1,커뮤니케이션서비스,0.010661895697450643,0.010097930860139215,-0.08337411073888668,0.055827162856962875,-0.001014439781162113,-0.04013117666181618,030200
KT,2022,Q4,커뮤니케이션서비스,-0.1392767187364564,-0.003783290604472467,-0.12070563315019511,-0.13253750220527794,-0.020526368751152213,0.010661895697450643,030200
KT,2022,Q3,커뮤니케이션서비스,-0.00291953180614948,0.016010263284410353,-0.11299650647329962,0.03532195693368445,0.029357848766070616,-0.1392767187364564,030200
KT,2022,Q2,커뮤니케이션서비스,0.04618542425539806,-0.019646127963589888,0.13207484462760455,-0.01222190681682711,0.029480329254757853,-0.00291953180614948,030200
KT,2022,Q1,커뮤니케이션서비스,0.1586502241113292,-0.013081984591415519,0.2602194672474454,0.038598323688961544,-0.0019342444746198728,0.04618542425539806,030200
KT,2021,Q4,커뮤니케이션서비스,0.14851824649369097,0.0010225727028825293,0.08325393584683072,-0.04858174961575801,0.026387603580405594,0.1586502241113292,030200
KT,2021,Q3,커뮤니케이션서비스,-0.01567741946850889,0.0415075373967273,0.06736077481840197,0.038390033900276954,0.014326556332088458,0.14851824649369097,030200
KT,2021,Q2,커뮤니케이션서비스,0.10855701705614026,-0.020910041047530692,0.131754905184698,-0.004500290093406245,0.018405183557860694,-0.01567741946850889,030200
KT,2021,Q1,커뮤니케이션서비스,0.14838908409715276,-0.0034029959872098337,0.3732219462632649,0.018387212269209474,-0.011924036048903464,0.10855701705614026,030200
KT,2020,Q4,커뮤니케이션서비스,-0.09983873746509994,0.015398191248424453,0.030879044146171264,-0.11683990708948688,-0.005589476108752267,0.14838908409715276,030200
KT,2020,Q3,커뮤니케이션서비스,-0.1158080790962274,0.04166003214526426,0.464159945473134,0.08736356321117156,0.02202719399324149,-0.09983873746509994,030200
KT,2020,Q2,커뮤니케이션서비스,-0.21255341282114848,-0.020183031776218385,-0.41825270948982285,0.08235560019069021,0.018801048798305908,-0.1158080790962274,030200
KT,2020,Q1,커뮤니케이션서비스,0.13154985149695408,-0.03845889153724191,-0.20454187036744997,-0.04861718103624946,-0.02396994662191554,-0.21255341282114848,030200
KT,2019,Q4,커뮤니케이션서비스,-0.09588076184712982,-0.0211455330340381,0.023897949297593923,0.03947920522731163,0.02428189461607655,0.13154985149695408,030200
KT,2019,Q3,커뮤니케이션서비스,-0.0845395690742467,0.032289809341963016,-0.10146539633409102,-0.01290418086328382,0.004323469719465622,-0.09588076184712982,030200
KT,2019,Q2,커뮤니케이션서비스,0.01700919135257114,0.05173726502462683,0.09107698802174014,-0.03488100304762476,0.004549415725591199,-0.0845395690742467,030200
KT,2019,Q1,커뮤니케이션서비스,0.057241368280829444,-0.01898859235897865,-0.06709658363690052,0.06495711872081511,0.03178766629659102,0.01700919135257114,030200
KT,2018,Q4,커뮤니케이션서비스,-0.10303644801752983,0.013769311431174103,-0.09983604378074207,-0.016415816315560217,0.04846348614260498,0.057241368280829444,030200
KT,2018,Q3,커뮤니케이션서비스,0.11044707413812602,0.017543654842482992,0.009709172259507959,0.11321522783200044,0.01765290926566987,-0.10303644801752983,030200
KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,-0.0032877543716102187,0.11515816784752042,-0.007286790219520944,-0.010614258300428836,0.11044707413812602,030200
KT,2018,Q1,커뮤니케이션서비스,-0.015919384177789965,-0.06079084753897779,0.08575762500677153,0.4413878263792228,0.055918676054769856,0.12804049882701565,030200
KT,2017,Q4,커뮤니케이션서비스,0.00493876419356485,0.06105534712021421,0.18077144502014986,-0.04855291914509041,-0.0020104839925118023,-0.015919384177789965,030200
KT,2017,Q3,커뮤니케이션서비스,-0.2128665420724176,0.004528742840556044,0.04912421985101645,0.16409770200549434,0.021879079475781715,0.00493876419356485,030200
KT,2017,Q2,커뮤니케이션서비스,0.04190906929163888,0.031519063934456915,-0.07470193740685538,-0.12171140455115892,-0.033615908474475154,-0.2128665420724176,030200
KT,2017,Q1,커뮤니케이션서비스,-0.08243373061989505,-0.5174873273430936,0.09135267010029824,-0.07192812155811112,-0.04142028507546269,0.04190906929163888,030200
KT,2016,Q4,커뮤니케이션서비스,-0.10688162308256621,1.1740542948265684,0.07425742574257432,-0.10437258822875628,0.017001521858193813,-0.08243373061989505,030200
KT,2016,Q3,커뮤니케이션서비스,-0.012806725329420184,-0.05627110265298463,0.005784579336604034,0.07971451888701986,0.02953014472818305,-0.10688162308256621,030200
KT,2016,Q2,커뮤니케이션서비스,-0.033891037448811286,0.0006384413081523821,0.3509743792660007,-0.019543407339537078,-0.01630983112441886,-0.012806725329420184,030200
KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,-0.7520500837044102,-0.22660852268380383,0.10342813764309078,-0.009932048701011165,-0.033891037448811286,030200
LG유플러스,2024,Q4,커뮤니케이션서비스,0.009210228649106353,-0.013576764966575006,-0.5842388138798715,-0.16111019431048745,-0.046183365363392404,0.009210228649106353,032640
LG유플러스,2024,Q3,커뮤니케이션서비스,0.15455574478690715,0.08304798710877304,-0.05674568795778523,0.008125368009900491,-0.009728111434147313,0.009210228649106353,032640
LG유플러스,2024,Q2,커뮤니케이션서비스,0.00896016004143508,-0.028450892596496025,0.01979840167061564,0.09471554915255442,0.026239672585944396,0.15455574478690715,032640
LG유플러스,2024,Q1,커뮤니케이션서비스,-0.052109112061917456,-0.04699792895343746,-0.008599753155233536,0.12406220799633827,0.014755467923143417,0.00896016004143508,032640
LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,0.05413174579611724,-0.03388722209400741,-0.030061868747904064,-0.005138796879539664,-0.052109112061917456,032640
LG유플러스,2023,Q3,커뮤니케이션서비스,0.06773791932308297,0.045647042905204493,0.106533304958502,-0.02098935156967574,-0.0027234511182486765,-0.12344721092645021,032640
LG유플러스,2023,Q2,커뮤니케이션서비스,-0.14252943247576966,-0.035932711693164365,-0.03519218134034163,0.009255395982388892,0.012456477409392708,0.06773791932308297,032640
LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,-0.016874991011031293,-0.08337411073888668,0.036204678679259805,0.018182476281228155,-0.14252943247576966,032640
LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,0.048540931885858285,-0.12070563315019511,-0.029872801116341052,0.02179968417197653,-0.016454861470923503,032640
LG유플러스,2022,Q3,커뮤니케이션서비스,-0.01898226500035678,0.020183002815427953,-0.11299650647329962,-0.07233309138613375,-0.01778617951083339,-0.05470524741470588,032640
LG유플러스,2022,Q2,커뮤니케이션서비스,-0.040755412685438884,-0.006786743327780398,0.13207484462760455,0.0676473510985891,0.025884022377221205,-0.01898226500035678,032640
LG유플러스,2022,Q1,커뮤니케이션서비스,0.09758954439189928,-0.05923437089143102,0.2602194672474454,0.0015569976472036284,-0.007996706799575759,-0.040755412685438884,032640
LG유플러스,2021,Q4,커뮤니케이션서비스,-0.000608172588038261,0.03641866613775768,0.08325393584683072,-0.053160538042230865,0.036795112872815894,0.09758954439189928,032640
LG유플러스,2021,Q3,커뮤니케이션서비스,0.05351283594063379,0.04673948111501813,0.06736077481840197,0.010740290232704952,0.002408759161536267,-0.000608172588038261,032640
LG유플러스,2021,Q2,커뮤니케이션서비스,-0.009723078554463811,-0.027697889907213558,0.131754905184698,0.024616974346558962,0.01932899826799983,0.05351283594063379,032640
LG유플러스,2021,Q1,커뮤니케이션서비스,0.23651442304334377,-0.026975021716371006,0.3732219462632649,0.05248568306772161,-0.00257314544238485,-0.009723078554463811,032640
LG유플러스,2020,Q4,커뮤니케이션서비스,-0.21049873952618584,0.056520992198457964,0.030879044146171264,-0.187016195841755,-0.04366017294506286,0.23651442304334377,032640
LG유플러스,2020,Q3,커뮤니케이션서비스,-0.10061389584324029,0.027249648049426645,0.464159945473134,0.18640023675351736,0.05391960768873627,-0.21049873952618584,032640
LG유플러스,2020,Q2,커뮤니케이션서비스,-0.39082758122796,-0.008320293244848176,-0.41825270948982285,-0.0017557676851732706,0.012220689054904144,-0.10061389584324029,032640
LG유플러스,2020,Q1,커뮤니케이션서비스,0.255394207892362,0.03930670022452132,-0.20454187036744997,0.05685731626953672,0.00461540408116079,-0.39082758122796,032640
LG유플러스,2019,Q4,커뮤니케이션서비스,-0.07482400882100962,-0.09971091421869294,0.023897949297593923,-0.08808336997985289,0.055796681790261315,0.255394207892362,032640
LG유플러스,2019,Q3,커뮤니케이션서비스,0.0037374549569672705,0.012910455506179419,-0.10146539633409102,0.12475651421529088,0.07998038717249556,-0.07482400882100962,032640
LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,0.059777953077202683,0.09107698802174014,-0.05748382814697117,0.023143554724654347,0.0037374549569672705,032640
LG유플러스,2019,Q1,커뮤니케이션서비스,0.0321486698829376,-0.04967441496216485,-0.06709658363690052,0.10540440908585391,0.03401997134093726,-0.1431973353475658,032640
LG유플러스,2018,Q4,커뮤니케이션서비스,-0.012480616478091733,0.061317050757037306,-0.09983604378074207,-0.05585533883405791,0.06829459187947129,0.0321486698829376,032640
LG유플러스,2018,Q3,커뮤니케이션서비스,0.011272667533378855,0.003954509513635296,0.009709172259507959,-0.033062583834241766,-0.014644517949649827,-0.012480616478091733,032640
LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,-0.0007107879726874211,0.11515816784752042,-0.05379228040360773,-0.02669071151932767,0.011272667533378855,032640
LG유플러스,2018,Q1,커뮤니케이션서비스,0.02172645455697799,-0.10516041837912393,0.08575762500677153,0.6085487073562099,0.13997346216031148,0.33774745853397536,032640
LG유플러스,2017,Q4,커뮤니케이션서비스,0.0437630148841488,0.08811562622359159,0.18077144502014986,0.023156424105089224,0.01412964967004049,0.02172645455697799,032640
LG유플러스,2017,Q3,커뮤니케이션서비스,-0.2689573504888074,0.01631781051269865,0.04912421985101645,0.007925609996517258,-0.008716946924761326,0.0437630148841488,032640
LG유플러스,2017,Q2,커뮤니케이션서비스,0.06153809450597221,0.0442161401558252,-0.07470193740685538,-0.014869792882610922,-0.011381541708100462,-0.2689573504888074,032640
LG유플러스,2017,Q1,커뮤니케이션서비스,-0.1284575581857787,-0.07598453887913292,0.09135267010029824,0.14587405055610625,0.0027575826223833477,0.06153809450597221,032640
LG유플러스,2016,Q4,커뮤니케이션서비스,0.19021465954406075,0.1389367471465428,0.07425742574257432,-0.0937158180975528,0.018057706266428886,-0.1284575581857787,032640
LG유플러스,2016,Q3,커뮤니케이션서비스,-0.01851175963672108,-0.047713093297325426,0.005784579336604034,-0.03106265267386732,-0.026139941999080873,0.19021465954406075,032640
LG유플러스,2016,Q2,커뮤니케이션서비스,-0.018441639005782266,0.058601372515918015,0.3509743792660007,0.02612523638025288,0.008676782712163877,-0.01851175963672108,032640
LG유플러스,2016,Q1,커뮤니케이션서비스,0.05310477845096031,-0.7483410339117649,-0.22660852268380383,0.12374471780392549,0.00413100549918477,-0.018441639005782266,032640
SBS,2024,Q4,커뮤니케이션서비스,0.27653325121706757,-0.3210306214975127,-0.9969644722736971,0.02568467224268489,0.021272698698455272,0.27653325121706757,034120
SBS,2024,Q3,커뮤니케이션서비스,0.013590057813970768,0.28952697662417215,-0.05674568795778523,-0.0736944655023839,-0.04496541270142784,0.27653325121706757,034120
SBS,2024,Q2,커뮤니케이션서비스,-0.2500714753333872,0.19069575397331917,0.01979840167061564,-0.1494112896183709,-0.06668163172026131,0.013590057813970768,034120
SBS,2024,Q1,커뮤니케이션서비스,-0.21123754566672434,-0.3048664992245753,-0.008599753155233536,0.15251976130776934,0.038343026259425095,-0.2500714753333872,034120
SBS,2023,Q4,커뮤니케이션서비스,-0.04232027923808333,0.09934733768198534,-0.03388722209400741,-0.03613057068090286,0.0195932958939109,-0.21123754566672434,034120
SBS,2023,Q3,커뮤니케이션서비스,0.05303030303030302,-0.10598024152867835,0.106533304958502,0.05014740221895231,0.0022395949102054225,-0.04232027923808333,034120
SBS,2023,Q2,커뮤니케이션서비스,-0.28628315730740905,0.2543474622385318,-0.03519218134034163,-0.10501666837326462,-0.03437655592128852,0.05303030303030302,034120
SBS,2023,Q1,커뮤니케이션서비스,-0.20884391983456269,-0.4691618462355285,-0.08337411073888668,-0.046256917617871096,-0.025332844873640847,-0.28628315730740905,034120
SBS,2022,Q4,커뮤니케이션서비스,0.3599824512713839,0.7419402311862315,-0.12070563315019511,0.0634634960647249,0.048471332644222986,-0.20884391983456269,034120
SBS,2022,Q3,커뮤니케이션서비스,-0.27190250710621316,-0.07846052532924686,-0.11299650647329962,-0.19576314458652455,-0.03455118922154221,0.3599824512713839,034120
SBS,2022,Q2,커뮤니케이션서비스,-0.03902019812959706,-0.05858945159802542,0.13207484462760455,0.11150231042851,0.024609046173962312,-0.27190250710621316,034120
SBS,2022,Q1,커뮤니케이션서비스,0.2580628085436099,-0.020817441580714635,0.2602194672474454,-0.02361923541149835,-0.013662184534321331,-0.03902019812959706,034120
SBS,2021,Q4,커뮤니케이션서비스,-0.17431773481253424,-0.12293430985291254,0.08325393584683072,0.1711393526426821,0.0632751581857034,0.2580628085436099,034120
SBS,2021,Q3,커뮤니케이션서비스,0.07104640103358592,0.27058100276187025,0.06736077481840197,0.08048616462959535,0.03871201109142319,-0.17431773481253424,034120
SBS,2021,Q2,커뮤니케이션서비스,0.7944338262251008,0.17565776727213844,0.131754905184698,0.09433860795962912,0.040540417840021714,0.07104640103358592,034120
SBS,2021,Q1,커뮤니케이션서비스,0.3383103043648658,-0.20466218681415493,0.3732219462632649,0.0811671816158499,0.05316316956117362,0.7944338262251008,034120
SBS,2020,Q4,커뮤니케이션서비스,0.09215936211759598,0.28951891694315246,0.030879044146171264,-0.11390501189638413,-0.05044347534526672,0.3383103043648658,034120
SBS,2020,Q3,커뮤니케이션서비스,-0.020235822123852776,-0.049376923704136266,0.464159945473134,0.15917799991505532,0.0022537337606738372,0.09215936211759598,034120
SBS,2020,Q2,커뮤니케이션서비스,-0.3134700612036054,0.1600730537335453,-0.41825270948982285,0.013331846880329401,0.03538525578178864,-0.020235822123852776,034120
SBS,2020,Q1,커뮤니케이션서비스,-0.11715481171548114,-0.2898872213822218,-0.20454187036744997,-0.24133081092605968,-0.06804517520376407,-0.3134700612036054,034120
